Date,Product,Entity,Campaign Id,Ad Group Id,Keyword Id (Read only),Product Targeting Id (Read only),Keyword Text,Product Targeting Expression,Campaign,Ad Group,Product Name,AG Type,Match Type,Bid,Flag,Flag Type,Flag Text,Reco. Bid,Skip?,Override Bid,Will Set Bid to:,Notes
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,63334918192193,,hot yoga laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,123349603320219,,laundry detergent for athletic clothing,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,173133821697279,,active wear powder,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,83101129112424,,deodorizing laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.53,0101,Stale,Low Data - Raise Bid or Kill,1.61,False,,1.61,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,270102320669666,,laundry detergent active,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,144036414908614,,enzyme sport detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.3,0101,Stale,Low Data - Raise Bid or Kill,3.46,False,,3.46,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,101929030101029,,smelly detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,177624144850057,,workout smell detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,152662231879535,,stinky detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,115571600741591,,stink laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,41184452051738,,detergent for running clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,123625050196751,,sportswear detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.25,0101,Stale,Low Data - Raise Bid or Kill,3.41,False,,3.41,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,246834797926063,,athletic clothing detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,119440897629749,,active sport laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,135315195629015,,laundry detergent enzymes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,202666509945585,,sport clothes wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.33,0101,Stale,Low Data - Raise Bid or Kill,3.5,False,,3.5,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,17395450318688,,workout clothes washing detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.53,0101,Stale,Low Data - Raise Bid or Kill,2.66,False,,2.66,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,81700426719785,,sports wear laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,65184333785294,,sweaty clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,73816110322502,,washing detergent for sports clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0100,Stale,No Impressions - Raise Bid 5%,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,27073760117699,,sports equipment laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,234573834530297,,sport odor detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,264577715237737,,stink detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.25,0101,Stale,Low Data - Raise Bid or Kill,3.41,False,,3.41,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,40316339819758,,sports wear wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,264564048893659,,sports wear detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,24658662044378,,stripping detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,184221996177451,,synthetic laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,243303309969949,,athletic clothes laundry soap,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,88098456703508,,laundry soak,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,211753265500970,,activewear cleaner,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,244024409628260,,laundry detergent sweat odor,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.92,0101,Stale,Low Data - Raise Bid or Kill,2.02,False,,2.02,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,167887410887027,,active detergent sensitive skin,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,250405419619136,,wash for sports clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,1103098472549,,deodorizer for gym clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,33528743136779,,he detergent for activewear,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,10539254029782,,active wear washing detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,239500291865476,,detergent active wear,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,45538627532812,,gym clothes washing detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,175190782865313,,no smell detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,90240262882291,,laundry detergent for smelly clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,51668051894967,,activewear detergent fragrance free,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,70056437070024,,sport powder laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,113532266141770,,sports gear detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,124558183430984,,laundry detergent with odor blaster,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,189572844779877,,stinky clothes detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,164007866506678,,odor eliminator for strong odor in laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,63793606480704,,sports wash natural,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,7395485533010,,sport laundry powder,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,227614094916808,,activewear laundry detergent powder,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,34058539987936,,laundry soap & odor eliminator,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,117870290016082,,laundry detergent odor fighter,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,254417839730729,,laundry detergent running clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,169402845431798,,laundry soap for stinky clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,83910720355793,,wash for athletic clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,16064949758500,,laundry detergent for athlete,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,96580466581963,,activewear enzyme detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,31034631295468,,sweat block detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,31953771838440,,gym clothing laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,262413368276035,,best sport laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,28485046680870,,workout laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,270516786173351,,laundry detergent for sportswear,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,34305811374877,,enzyme cleaner laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,135226651029916,,enzyme presoak for laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,3873234357047,,laundry booster sport,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,184906827438135,,protein enzyme laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,101660950170817,,detergent enzymatic,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,35766130130295,,sweaty clothes detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,193240246079976,,enzyme detergent laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,143652166730611,,laundry detergent powder non toxic,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,47225710811799,,powder laundry detergent natural,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,220214330203119,,odor in clothes detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,116271786438832,,deodorizer laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,256561714050590,,odor eliminator detergent for clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,189065057911793,,clothes enzyme,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,261306192520033,,fabric deodorizer detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,179392871372255,,detergent smelly,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,240187791536979,,get smell out of clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,86274799484221,,gym smell removal,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,185427667069619,,odor fighting laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,150513249947993,,active wear laundry powder,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,205237877126339,,sweat remover laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,250832648938744,,gym clothes deodorizer,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,177892372524378,,laundry odor remover,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,110469800029360,,best detergent for smelly clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,158121580621895,,protein enzyme detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,159222668100111,,sweat eliminator laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,220959542424220,,natural sports laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,145281297506392,,enzymatic detergent laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,186435491939759,,sweat eliminator detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,237646696969487,,laundry sweat remover,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
