Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Campaign Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),14 Day Total Orders (#),"14 Day Total Sales ","Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),14 Day Conversion Rate
"Jul 25, 2022",splash spotless for washer,1,74.45%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,12,169,7.1006%,$12.0,$1.0,2,$31.9,37.6176%,2.66,16.6667%
"Jul 25, 2022",instapot accessory,1,37.04%,instapot and accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,8,140,5.7143%,$4.72,$0.59,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",spring forms for baking,1,100.00%,spring form for baking,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,3,131,2.2901%,$1.9,$0.6333,1,$20.95,9.0692%,11.03,33.3333%
"Jul 25, 2022",springform pans,1,100.00%,springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,113,0.8850%,$0.68,$0.68,2,$31.9,2.1317%,46.91,200.0000%
"Jul 25, 2022",instant pot accessories 6 qt only,1,100.00%,instant pot accessories 6 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,5,100,5.0000%,$4.0,$0.8,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",splash spotless washing machine cleaner,2,12.36%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,3,98,3.0612%,$3.36,$1.12,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",round cake pans,2,48.33%,round cake pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,87,1.1494%,$0.42,$0.42,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",afresh,2,44.27%,afresh,BROAD,Washing Machine Cleaner - SB - KW - Comp - KW Broad - Comp Terms (2),USD,1,85,1.1765%,$0.79,$0.79,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",front loader washing machine cleaner,2,42.31%,front loader washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,3,66,4.5455%,$7.5,$2.5,3,$47.85,15.6740%,6.38,100.0000%
"Jul 25, 2022",mold cleaner,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,2,59,3.3898%,$2.71,$1.355,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",pressure cooker accessories,1,59.14%,pressure cooker accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,55,3.6364%,$0.64,$0.32,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",tub cleaner washing machine,2,30.30%,tub cleaner washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,2,50,4.0000%,$2.98,$1.49,2,$31.9,9.3417%,10.70,100.0000%
"Jul 25, 2022",splash spotless tablets,1,84.48%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,1,49,2.0408%,$1.0,$1.0,1,$15.95,6.2696%,15.95,100.0000%
"Jul 25, 2022",instant pot accessories 8 qt only,1,71.67%,instant pot accessories 8 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,43,2.3256%,$0.34,$0.34,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",front load washer cleaner and deodorizer,1,65.08%,front load washer cleaner and deodorizer,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,2,41,4.8780%,$3.8,$1.9,1,$15.85,23.9748%,4.17,50.0000%
"Jul 25, 2022",springform cake pan,1,100.00%,springform cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,3,41,7.3171%,$1.59,$0.53,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",ninja foodi accessories 8 qt,1,100.00%,ninja foodi accessories 8 qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,40,2.5000%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",splash spotless washing machine tablets,1,59.68%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,3,37,8.1081%,$3.36,$1.12,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",instant pot duo accessories,1,100.00%,instant pot duo accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,3,28,10.7143%,$2.4,$0.8,2,$31.9,7.5235%,13.29,66.6667%
"Jul 25, 2022",9 inch springform pan for cheesecake,1,51.92%,9 inch springform pan for cheesecake,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,27,3.7037%,$0.41,$0.41,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",cake tins,1,100.00%,cake tin,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,27,3.7037%,$0.35,$0.35,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",front load washer tub cleaner,1,100.00%,front load washer tub cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,2,15,13.3333%,$0.91,$0.455,2,$31.9,2.8527%,35.05,100.0000%
"Jul 25, 2022",front load washer tub cleaner,1,100.00%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,1,1,100.0000%,$1.0,$1.0,1,$15.95,6.2696%,15.95,100.0000%
"Jul 25, 2022",front load washer tub cleaner,1,100.00%,washer+tub+cleaner+front+load,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,11,9.0909%,$0.6,$0.6,1,$15.95,3.7618%,26.58,100.0000%
"Jul 25, 2022",springform pan set,1,100.00%,springform pan set,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,25,4.0000%,$0.63,$0.63,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washer tub cleaner front load,1,100.00%,washer tub cleaner front load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,23,4.3478%,$1.94,$1.94,1,$15.95,12.1630%,8.22,100.0000%
"Jul 25, 2022",8 qt instant pot accessories,1,100.00%,8 qt instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,3,21,14.2857%,$2.8,$0.9333,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",instant pot 8qt accessories,1,85.71%,instant pot 8qt accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,18,5.5556%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",instapot accessories 6 quart by instant pot,1,100.00%,instapot accessories 6 quart by instant pot,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,18,5.5556%,$0.53,$0.53,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",silicone instant pot accessories,1,100.00%,silicone for instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,17,5.8824%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing machine tub cleaner front loader lg,2,33.33%,washing machine tub cleaner front loader lg,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,2,17,11.7647%,$0.89,$0.445,1,$15.95,5.5799%,17.92,50.0000%
"Jul 25, 2022",3 qt instant pot accessories,1,100.00%,3 qt instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,16,6.2500%,$0.65,$0.65,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",instapot accessories 8 quart by instant pot,1,100.00%,instapot accessories 8 quart by instant pot,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,15,13.3333%,$2.21,$1.105,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing machine tub cleaner top load lg,1,100.00%,washing machine tub cleaner top load lg,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,15,6.6667%,$2.0,$2.0,1,$15.95,12.5392%,7.98,100.0000%
"Jul 25, 2022",instant pot 3 quart accessories,1,100.00%,instant pot 3 quart accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,14,7.1429%,$0.6,$0.6,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",6 quart instant pot accessories,1,100.00%,6 quart instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,11,9.0909%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",front loading washing machine cleaner,1,68.75%,front loading washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,11,9.0909%,$1.79,$1.79,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",ninja foodi pressure cooker and air fryer accessories,1,100.00%,ninja foodi pressure cooker and air fryer accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,10,10.0000%,$0.78,$0.78,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",top load washer cleaner,1,100.00%,top load washer cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,10,10.0000%,$1.32,$1.32,1,$15.95,8.2759%,12.08,100.0000%
"Jul 25, 2022",washing machine descaler top load,1,100.00%,washing machine descaler top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,10,10.0000%,$2.0,$2.0,1,$15.95,12.5392%,7.98,100.0000%
"Jul 25, 2022",baking cake pans,1,90.00%,baking cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,9,11.1111%,$0.67,$0.67,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",crockpot pressure cooker accessories,1,100.00%,crockpot pressure cooker accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,9,11.1111%,$0.6,$0.6,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",instant pot official accessories,1,100.00%,instant pot official accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,9,11.1111%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",machine wash cleaner,1,100.00%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,1,5,20.0000%,$0.69,$0.69,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",machine wash cleaner,1,100.00%,lysol washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Comp - KW Broad - Comp Terms (2),USD,1,4,25.0000%,$0.65,$0.65,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",cake forms,1,100.00%,cake form,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,8,12.5000%,$0.77,$0.77,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",front load tub cleaner,2,38.10%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,2,8,25.0000%,$1.38,$0.69,1,$15.95,8.6520%,11.56,50.0000%
"Jul 25, 2022",lg washing machine tub cleaner,2,19.51%,lg washing machine tub cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,8,12.5000%,$1.96,$1.96,1,$15.95,12.2884%,8.14,100.0000%
"Jul 25, 2022",7 inch springform pan,1,100.00%,7 inch springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,7,14.2857%,$0.7,$0.7,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing machine cleaner top loading,1,100.00%,washing machine cleaner top loading,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,7,14.2857%,$1.25,$1.25,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing tub cleaner,1,100.00%,washing tub cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,7,14.2857%,$0.55,$0.55,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",front washer cleaner,1,100.00%,washer+front+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,6,16.6667%,$0.7,$0.7,1,$15.95,4.3887%,22.79,100.0000%
"Jul 25, 2022",top load washing machine cleaner,2,20.69%,top load washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,6,16.6667%,$1.65,$1.65,2,$31.9,5.1724%,19.33,200.0000%
"Jul 25, 2022",washer cleaner top load,1,100.00%,washer cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,6,16.6667%,$1.06,$1.06,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washer drum cleaner,1,100.00%,washer drum cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,6,16.6667%,$1.9,$1.9,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",active washing machine cleaner,2,1.01%,lysol washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Comp - KW Broad - Comp Terms (2),USD,1,5,20.0000%,$0.93,$0.93,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",best front load washer cleaner,1,100.00%,best front load washer cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,2,50.0000%,$1.03,$1.03,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",best front load washer cleaner,1,100.00%,front+load+washer+washer+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,3,33.3333%,$1.09,$1.09,1,$15.95,6.8339%,14.63,100.0000%
"Jul 25, 2022",easy release cake pans,1,100.00%,easy release cake pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,5,20.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing machine tabs,1,100.00%,washing machine tabs,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,5,20.0000%,$2.17,$2.17,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing machine tub cleaner front loader,1,62.50%,washing machine tub cleaner front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,5,20.0000%,$0.83,$0.83,1,$15.95,5.2038%,19.22,100.0000%
"Jul 25, 2022",6qt instant pot accessories,1,100.00%,6qt instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,4,25.0000%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",7 inch springform pan instant pot,1,100.00%,7 inch springform pan instant pot,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,4,25.0000%,$0.79,$0.79,1,$20.45,3.8631%,25.89,100.0000%
"Jul 25, 2022",cheese cake pans,1,100.00%,cheese cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,4,25.0000%,$0.81,$0.81,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",springform pan nonstick,1,100.00%,springform pan nonstick,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,4,25.0000%,$0.68,$0.68,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",circular cake pan,1,100.00%,circular cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,3,33.3333%,$0.84,$0.84,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",splash spotless washing machine cleaner now,2,15.79%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,3,33.3333%,$1.73,$1.73,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",usa round cake pans,1,100.00%,usa round cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,3,33.3333%,$0.42,$0.42,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",wash cleaner,1,100.00%,wash cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,3,33.3333%,$0.72,$0.72,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",wash tub cleaner,1,100.00%,wash tub cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,3,33.3333%,$0.82,$0.82,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washer cleaning solution,1,100.00%,washer cleaning solution,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,2,3,66.6667%,$0.8,$0.4,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing machine tub cleaning pods,1,100.00%,cleaning+pods+for+washing+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,3,33.3333%,$0.75,$0.75,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",amazon front loading washer cleaner,1,100.00%,washer+front+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,2,50.0000%,$0.88,$0.88,1,$15.95,5.5172%,18.13,100.0000%
"Jul 25, 2022",cake springform pan,1,100.00%,cake springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,2,50.0000%,$0.47,$0.47,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",cleaner for washing machine/mildew,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,2,50.0000%,$0.83,$0.83,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",front load he washer cleaner,1,100.00%,front load he washer cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - HE (2),USD,1,2,50.0000%,$1.53,$1.53,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",ge washing machine machine cleaner top load,1,100.00%,washing+machine+cleaner+top+load+ge,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,2,50.0000%,$0.62,$0.62,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",instant pot max accessories,1,50.00%,instant pot max accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,2,50.0000%,$0.35,$0.35,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",lg tub cleaner washing machine front load,1,100.00%,lg+tub+cleaner+washing+machine+front+load,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,2,50.0000%,$0.81,$0.81,1,$15.95,5.0784%,19.69,100.0000%
"Jul 25, 2022",lg washing machine tub cleaner front loader,1,100.00%,lg washing machine tub cleaner front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,2,50.0000%,$1.66,$1.66,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",spring loaded cake pan,1,100.00%,spring loaded cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,2,50.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",tub cleaner for washer,1,100.00%,tub cleaner washer,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,2,50.0000%,$0.54,$0.54,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",tub cleaning solution for front load washer,1,100.00%,cleaning+front+load+washer,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,2,50.0000%,$0.55,$0.55,1,$15.95,3.4483%,29.00,100.0000%
"Jul 25, 2022",washing machine cleaner tabs,1,100.00%,washing machine cleaner tabs,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,2,50.0000%,$2.07,$2.07,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing machine pills clean,1,100.00%,clean+washing+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,2,50.0000%,$1.01,$1.01,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",7 inch springform cake pan,1,100.00%,7 inch springform cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,1,100.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",active washer tablets,1,100.00%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,1,1,100.0000%,$0.81,$0.81,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",cheesecake pan 4 inch,1,100.00%,cheesecake pan 4 inch,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,1,100.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",cleaning tab for the washer,1,100.00%,cleaning tabs for washer,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,1,100.0000%,$1.0,$1.0,1,$15.95,6.2696%,15.95,100.0000%
"Jul 25, 2022",cleaning tabs for washer,1,100.00%,cleaning tabs for washer,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,1,100.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",clothes washer cleaner top load,1,100.00%,clothes washer cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,1,100.0000%,$1.08,$1.08,1,$15.95,6.7712%,14.77,100.0000%
"Jul 25, 2022",front load washer cleaning tabs,1,100.00%,front load washer cleaning tab,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,1,100.0000%,$0.4,$0.4,1,$15.95,2.5078%,39.88,100.0000%
"Jul 25, 2022",front load washer tablet cleaner,1,100.00%,front+load+washer+washer+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.97,$0.97,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",front loader tub cleaning soap tablets,1,100.00%,cleaning+tablet+for+front+loader,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.64,$0.64,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",he wash machine cleaner,1,100.00%,he wash machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - HE (2),USD,1,1,100.0000%,$0.84,$0.84,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",industrial tub cleaner washing machine,1,100.00%,tub+washing+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.21,$1.21,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",instant pot accessories 3 qt only,1,100.00%,instant pot accessories 3 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,1,100.0000%,$0.2,$0.2,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",instapot accessories by instant pot,1,100.00%,instapot accessories instant pot,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,1,100.0000%,$0.31,$0.31,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",removable pan,1,100.00%,removable pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,1,100.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",splash spotless for washing machine,2,25.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.85,$1.85,1,$15.95,11.5987%,8.62,100.0000%
"Jul 25, 2022",stuff to clean your washing machine,1,100.00%,clean+your+washing+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.02,$1.02,1,$15.95,6.3950%,15.64,100.0000%
"Jul 25, 2022",top load washer cleaner and deodorizer,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.78,$0.78,1,$15.95,4.8903%,20.45,100.0000%
"Jul 25, 2022",top load washing machine cleaner and deodorizer,1,100.00%,top load washing machine cleaner and deodorizer,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,1,100.0000%,$1.23,$1.23,1,$15.95,7.7116%,12.97,100.0000%
"Jul 25, 2022",top loading washer cleaner tablets,1,100.00%,top loading washer cleaner tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,1,100.0000%,$0.63,$0.63,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",tub cleaner front load washer,1,100.00%,washer+tub+cleaner+front+load,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.65,$0.65,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",tub cleaner pods,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.85,$1.85,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",wash machine cleaner front loader,1,100.00%,wash machine cleaner front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,1,100.0000%,$0.52,$0.52,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washer cleaning tabs,1,100.00%,washer cleaning tabs,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,1,100.0000%,$2.12,$2.12,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washer deep cleaning,1,100.00%,cleaning+washer,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing machine cleaning products,1,100.00%,washing machine cleaning products,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,1,100.0000%,$0.86,$0.86,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing machine tablets toploader,1,100.00%,washing+machine+washing+tablets,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.91,$0.91,0,$0.0,,0.00,0.0000%
"Jul 25, 2022",washing tub cleaner tablets,1,100.00%,washing+tub+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.4,$0.4,1,$15.95,2.5078%,39.88,100.0000%
"Jul 26, 2022",cake pan,1,52.76%,cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,7,1919,0.3648%,$4.1,$0.5857,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instant pot accessories,1,46.06%,instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,25,1834,1.3631%,$26.39,$1.0556,3,$54.89,48.0780%,2.08,12.0000%
